id,name,region,latitude,longitude,name_alternates,wikipedia,prominence_rank
d48-parrintyi,Parrintyi,Darling (W NSW/SW Qld),-32.81793803849,143.52710583976,Paakantyi|Barrindji|Bandjigali|Barindji|Barundji|Paruindi|Paruinji|Parooinge|Barungi|Barinji|Bahroonjee|Barongee|Barrengee|Barunga|Berri ait|Paru|Paroo|Bpaaroo|Bpaaroon jee,,699
a89-pililuna,Pililuna,Western Desert (WA),-19.666746356789,127.60046628947,Walmajarri|Bililuna dialect,,700
l53-piltapalta,Piltapalta,Lake Eyre / Central SA,-27.722172662351,136.02587596123,,,701
t14-piper-river-tasmanian,Piper River Tasmanian,Tasmania,-41.13581008719,147.40242949845,Pyemmairrener|North East|North eastern,,702
s86-pirtpirtwurrung,Pirtpirtwurrung,SE Australia,-37.413948711457,142.79881459185,Pirt kopan noot|Bird Bird Wurung|Birdbird wurrung,,703
t13-port-sorell-tasmanian,Port Sorell Tasmanian,Tasmania,-41.275548660291,146.56807260033,Tommeginne,,704
s3-portaulun,Portaulun,SE Australia,-35.351719986995,139.20426516764,Birdawulung|Pomunfs|Poomunda|Portawulum|Putjin|Warawalda|Warawalde|Welindjeri|Welinyeri|Bordawulung|Portawulun|Potawolin|Pomunda,,705
d11-pulaali,Pulaali,Darling (W NSW/SW Qld),-31.489576620619,141.76979414305,Paakantyi|Bulaali|Bulalli|Bolali|Maljangapa|Wiljakali|Pulakali|Maljangaba|Malya napa|Mulya napa|Mulya nappa|Milya uppa|Mullia arpa|Muliaarpa|Malynapa|Malja:pa|Malyapa|Nalyanapa|Malgangara|Karikari|Bulali for Maljangapa|Wilyakali|Wiljali|Wiljagali|Willoo|Bo arli|Bulali for Wiljakali,,706
d51-purukuri,Purukuri,Darling (W NSW/SW Qld),-29.720394875821,144.26646237685,Buruguri/Baderugali,,707
g4-rakaya,Rakaya,Gulf Country,-23.424260150732,140.13721828808,Pitta Pitta|Rakkaia|Rukkia,,708
e83-rakiwara,Rakiwara,SE Queensland,-23.069162229856,150.78068591657,,,709
s2-ramindjeri,Ramindjeri,SE Australia,-35.46073476019,138.71124925468,Ngarrindjeri|Jarildukald|Meintangk|Pirtulun|Tanganukald|Warki|Ramindjerar|Ramingara|Raminyeri|Ramong|Tarbanawulun|Tarbanawalun|Ramindjari|Raminjeri|Rormear|Wirramu mejo|Narrinyeri part,,710
g7-ringu-ringu,Ringu Ringu,Gulf Country,-22.879282506558,140.26477261119,Pitta Pitta|Ringaringa|Karanja|Kungkalenja|Pitapita|Rakkaia|Njuntauntaya|Oringaroo|Ringa|Ringa Oringaroo|Ringa ringaroo|Ringoringo|Runga Rungawah|Rungo Rungo|Yuntauntaya,,711
t10-south-western-tasmanian,South-western Tasmanian,Tasmania,-43.400361179481,146.07128719242,Toogee|South West,,712
d61-southern-paakantyi,Southern Paakantyi,Darling (W NSW/SW Qld),-32.72158778043,142.56509973385,Paakantyi|Baagandji|Darling|Southern Baagandji|Bagundji|Barkindji|Barkinji|Barkungee|Bahkunji|Bahkunjy|Parkungi|Parkengee|Bakanji|Bakandi|Bargunji|Southern Bagundji|Barkinjee|Barkunjee|Pakindji|Pa:kindzi|Bakandji|Barkinghi|Parkingee|Bagandji|Bpaagkon jee|Kurnu|Kkengee|Kornoo|Kaiela,,713
w46-southern-yingkarta,Southern Yingkarta,SW WA / Pilbara,-25.705950094913,114.93686429956,Yinggarda|Tedei/Thirrily|Angardie|Ingada|Ingara|Inparra|Jinggarda|Mandi|Manthi|Tedei|Thirrily|Yingkarta|Tjoki|Choe kie|Chockie,,714
s11-tanganekald,Tanganekald,SE Australia,-36.089402481252,139.56909722523,Tangane|Ngarrindjeri|Tanganukald|Jarildukald|Meintangk|Pirtulun|Ramindjeri|Warki|Danganalun|Milmenrura|Polenjunga|Portaruwutj|Potangola|Narrinjeri|Taloinjunga|Tanganalum|Tatiara|Tatiarra|Tattayarra|Thunga|Thungah|Tonggi|Tunga|Tyatyalli|Tyeddyuwurru|Wepulprap|Werekatyalli|Wirigirek|Woychibirik|Yaran|Tenggi|Danganegald|Tanganalun|Thangani|Tangalun|Tanganikald|Tanganarin|Tangani|Tananalun|Dangani|Tenkinyra|Milmendura|Milmendjuri|Milmain jericon|Kalde|Wattatonga,,715
e33-taribelang,Taribelang,SE Queensland,-24.807331363966,152.03889919957,Gureng Gureng|Taribulung|Goeng|Koreng Goreng|Tulua|Daribelum|Darpil|Ginginburra|Taribeleng|Tarribelung|Wokka|Wokkari|Yawai|Yawaim|Daribalang >Goeng goeng|Daribalang,,716
s42-tatungalung,Tatungalung,SE Australia,-38.087571819028,147.44091157658,Kurnai|Brabralung|Braiakaulung|Bratauolung|Ganai|Krauatungalung|Bouliboul|Bundahwark kani|Dadungalung|Gunggala dhang|Karnathun|Krauatun kurnai|Kroatungolung|Krow ithun koolo|Krowathun Koolung|Muk dhang|Nulit|Tatoongolong|Tatung|Tatunga|Tatungolung|Thang quai|Thangguai|Thangkwai|Tirtalawakani|Tirthung|Boul boul,,717
s37-taungurung,Taungurung,SE Australia,-37.031597879012,145.47972072018,Dhagung wurrung|Taungurong|Daundwurrung|Minjambuta|Thagunworong|Thaguwurru|Daguwuru|Taguniourung|Dhauhurtwurru|Ngooraialum|Nguralngbula|Mouralungbula|Gnurellean|Ooralim|Butherbaluk|Yawangillam|Yauungillam|Yowangillam|Thagawurung|Thagungwurrung|Woiwuru|Ta oungurong|Taguwuru|Thagunworung|Daguwura|Taguniorung|Targunwurung|Tongwo ronga|Jhongworong|Tauonyirong|Darngoorang|Ngurai alum|Butherabaluk|Bootheraboolok|Nerboolok|Moogulum buk|Mogullum bitch,,718
y15-teppathiggi,Teppathiggi,Cape York & Torres Strait,-12.076686624177,142.07270874374,Taepadhighi|Tepiti|Debidi|Debidigh|Tepithiki|Teyepathiggi|Teepani,,719
d14-thangkaali,Thangkaali,Darling (W NSW/SW Qld),-33.194077733545,140.53640678563,Paakantyi|Dhanggaali|Danggali|Milpulo|Dhanggagarli|Dangali|Danggadi|Tungarlee|Tongaranka|Danggagali|Dthang gaa lee|Dthanggka|Dthanggha|Paritke|Paridke|Momba|Nanja|Nanjara|Nonnia|Nganya|Scotia blacks|Nju:wiki|Yakumban|Yakkumbata|Yakayok|Jakojako|Jokajoka|Yokka Yokka|Yaak yakko,,720
y24-thaynakwith,Thaynakwith,Cape York & Torres Strait,-12.558152841278,141.93242788708,Thyanngayth|Tainiguit|Tanikuiti|Taynakwit|Thanaquith|Tjanngayth|Dainguid|Winduwinda|Tyanngayt|Tjanggayth|Tainikudi|Tani kutti|Dainiguid|Tanna gootee,,721
d52-thinuntu,Thinuntu,Darling (W NSW/SW Qld),-29.839282822512,146.32568318367,Dhindundu,,722
a92-tjapanmay,Tjapanmay,Western Desert (WA),-30.963892724362,117.05411072932,Nyunga|Djabanmay,,723
a7-tjeraridjal,Tjeraridjal,Western Desert (WA),-30.431851084109,123.78318179256,Nyanganyatjara|Murunitja|Nangatadjara|Pindini|Wanggatha|Dyeraridyal,,724
y37-trotj,Trotj,Cape York & Torres Strait,-12.750937771973,142.4058506877,Tootj|Kauwala|Luthigh|Totj|Njuwathai|Do:dj|T?|tj,,725
e86-turrbal,Turrbal,SE Queensland,-27.507403426369,153.05193360867,Thurawal|Turrubul|Durubulic|Jagara|Undanbi|Turrbul|Turrabul|Toorbal|Tarabul|Jagarabal|Jergarbal|Yagara|Yaggara|Yuggara|Yugg ari|Yackarabul|Turrubal|Terabul|Tor bul|Turibul|Yerongban|Yeronghan|Ninghi|Yerongpan|Biriin for Jagara|Undumbi|Oondumbi|Mooloola|Churrabool|Djindubari|Djuadu bari|Jooaduburrie|Bo oobera|Dippil for Undanbi,,726
k49-umida,Umida,Kimberley (WA),-16.322781663654,123.85971331498,Umiida|Umede|Oomida|Wumide|Umeda|Umidi|Aobidai|Oken|Okat|Okwata|O:ka:ta|O:kada,,727
y28-ungawangadi,Ungawangadi,Cape York & Torres Strait,-12.649108580091,142.06231924016,Ngaawangati|Ungauwangati|Nguatangeti|Oamrokoro|Winduwinda|Ngwatangeti|Ngawataingeti,,728
k55-unggarrangu,Unggarrangu,Kimberley (WA),-16.69360093802,123.67068184636,Unggarangi|Ongkarango|Obagooma|Unggaranggu,,729
k14-unggumi,Unggumi,Kimberley (WA),-17.088781372512,124.86911767694,Worora|Ong Komi|Wongkomi|Ongaranjan|Ungumi|Ungami|Ngarangari,,730
n180-urrirrk,Urrirrk,Top End & Arnhem (NT),-11.917680427487,132.64868498288,Urrirk|Wurilg|Urilg,,731
y194-utyangikwathiya,Utyangikwathiya,Cape York & Torres Strait,-11.892225785948,142.47211045581,,,732
y211-uutaalnganu,Uutaalnganu,Cape York & Torres Strait,-13.099027810554,143.34060530771,Kawadji|Pontunj|Yankonyu|Uwtalngan|Night Island language,,733
y207-uw-el,Uw El,Cape York & Torres Strait,-15.145513895239,141.82820776779,,,734
y73-uw-olkola,Uw Olkola,Cape York & Torres Strait,-15.347937544471,142.69864278021,Olgol|Cape York Peninsula Languages|Kunjen|Koko Olkol|Koko Olkolo|Olkol|Olkulo|Koka ollugul|Ulkulu|Wulgulu|Olgolo|Olcoola,,735
y101-uw-oykangand,Uw Oykangand,Cape York & Torres Strait,-15.599672237506,142.02121861265,Oykangand|Koko Wangkara|Kunjen|Kuantari|Kundara|Gundara|Goondarra|Wangara|Wanggara|Kokowanggara|Kokawan gar|Kokatabul|Kokodaue|Koko daua|Oikand,,736
y193-uyungkuthi,Uyungkuthi,Cape York & Torres Strait,-12.083564115808,142.65569841319,,,737
n51-wada,Wada,Top End & Arnhem (NT),-12.469898570642,132.56365390608,Bukurnidja|Wada/Watta|Banidja|Buneidja|Puneitja|Watta|Marianbirik|Marigianbirik|Wa:a|Wadjigi:n|Wadaa|Wadda,,738
l12-wadigali,Wadigali,Lake Eyre / Central SA,-29.260788242871,141.20964830663,Wardikali|Wadikali|Nadikali,,739
l39-wadjabangai,Wadjabangai,Lake Eyre / Central SA,-24.105589592666,145.81081019447,Wadjabangayi|Inningai|Muttaburra|Kariimari|Kun Gait|Wadjabangay,,740
d45-wadjalang-dharawala,Wadjalang / Dharawala,Darling (W NSW/SW Qld),-25.63531758302,145.27186654615,Dharawala|Nguri|Wadjelang|Wadjalany|Wadjalang,,741
y168-waguurrga,Waguurrga,Cape York & Torres Strait,-15.113273970809,144.92456314953,Waguurr ga of the outside,,742
l55-wailpi,Wailpi,Lake Eyre / Central SA,-30.948401962818,138.58299070717,Adnyamathanha|Adnjamathanha|Jadliaura|Ngudlawara|Walypi|Adnamadana|Adjnjamatana|Adnamatana|Adnjamadana|Adnjamadhanha|Adnjamatana|Adnjamathera|Adnjmadhanha|Adnjnjamathanha|Adyamatana|Andjama Dana|Andyamatana|Anjamatana|Anjamutina|Anjimatana|Anjiwatana|Anjiwatina|Anyamatana|Archualda|Atjualda|Benbakanjamata|Benbakanjamatana|Binbarnja|Binbarnya|Gadjnjamada|Gadjnjamadja|Ganjamadna|Imatjara|Kanjamata|Kanjimata|Keidnamutha|Keydnjamarda|Keydnjmarda|Kudjamuther|Kudjchnamootha|Kudnamietha|Kutchhamootha|Kutchnamoota|Kutchnamootha|Mardala|Mardula|Ngatjuwalda|Nimalda|Nimbalda|Nimbaldi|Nuralda|Umbertana|Unyamatana|Unyamootha|Wadla|Wailbi|Wajalpi|Waljbi|Wipie,,743
y233-wakaman,Wakaman,Cape York & Torres Strait,-17.210451963086,144.59842283541,Kuku,,744
c15-1-wakirti-warlpiri,Wakirti Warlpiri,Central Desert,-20.672093316621,133.09452880691,Warlpiri|Eastern Warlpiri|Ali Curung|Hanson River Warlpiri|Warrabri Warlpiri|Ali Curung Warlpiri|Wageer|Wager|Wagier|Wagir|Wahgir|Wahkeer|Wahker|Wahkier|Wahkir|Wakeer|Waker|Wakier|Wakir|Wargir|Warkeer|Warker|Warkier|Warkir|Wugir|Wukeer|Wuker|Wukier|Wukir|Warlpri,,745
s54-walbunja,Walbunja,SE Australia,-35.823925238009,149.8854397623,Walbanga|Yuin|Dhurga|Djiringanj|Dyirringan|Thaua|Thawa|Wandandian|Bargalia|Bugellimanji|Thoorga|Thurga|Bugellimangi,,746
s47-walgalu,Walgalu,SE Australia,-35.696062294212,148.60508241175,Guramal|Gurmal|Ngambri|Ngurmal|Kamberri|Tumut River people|Walgadu|Walgal|Walgulu|Wolgah|Wolgal,,747
a11-waljen,Waljen,Western Desert (WA),-29.231153995635,122.72297452583,Wangkathaa|Maduwongga|Ngurlu|Wanggaji|Wangkayi|Pindini|Koara|Waljwan|Walyen|Waula|wa,,748
k11-walki,Walki,Kimberley (WA),-17.846140555337,127.06302522156,Walgi|Kija|Gidja|Kitja|Kuluwarrang|Lungga,,749
y150-walmalbarra,Walmalbarra,Cape York & Torres Strait,-18.058996067778,145.99557921134,,,750
n152-walu,Walu,Top End & Arnhem (NT),-15.721192365026,137.02766878588,Yanuwa|Janjula|Wadere|Wardiri|Yanyula|Yanyuwa|Leewalloo|Walloo|Waloo,,751
a73-walyirli,Walyirli,Western Desert (WA),-20.058513211385,121.89624093275,Nyangumarta|Nyangumarda|Walyirli/Wanyarli|Iparuka|Kundal|Ngolibardu|Ngurlipartu|Wanyarli|Walyurli,,752
n223-wandangbag,Wandangbag,Top End & Arnhem (NT),-12.312678455805,132.9782491961,,,753
e47-wangan,Wangan,SE Queensland,-22.797163280214,147.60858965445,Wierdi|Babbinburra,,754
l52-wangkakupa,Wangkakupa,Lake Eyre / Central SA,-28.914306879886,136.16043806138,Pularingunganha,,755
g1-wangkamanha-wankamadla,Wangkamanha / Wankamadla,Gulf Country,-24.330800671758,137.42441473856,Lhanima|Tharlimanha|Wangga Manha|Wangkamana|Julaolinja|Lanima|Rungarungawa|Wangka yutjuru|Wongkadjera|Ju:lanja|Ju:lanji|Jura|Talimana|U la linya|U la linye|U lay linye|Ulaolinja|Ulaolinya|Uluonga|Wanggamala|Wanggamanha Wangkamana|Wanggamana|Wonggaman|Wonggawan|Wongkamala|Wonkamala|Wonkamudla|Yoolanlanya|Wangkamadla|Wangkamanha|Wankamadla,,756
a12-wangkatha,Wangkatha,Western Desert (WA),-29.778252421771,121.91807270657,Wangatja|dialect of The Western Desert language|Wangkathaa|Maduwongga|Ngurlu|Waljen|Wanggaji|Wangkayi|Pindini|Bindinini|Bindunda|Pindiini|Pini|Wangaga|Wanggada|Wonga|Wongai i|Wongaidya|Wonggai|Wonggaii|Wongi|Wonkai|Wanggaji/Wanggayi|Wanggayi,,757
a103-wangkatja,Wangkatja,Western Desert (WA),-29.865930280067,122.69871203435,Wangkatha|Wangkayi,,758
l54-wangkatyaka,Wangkatyaka,Lake Eyre / Central SA,-27.494531911425,137.58547319822,Wanggadjaga|Marlu-papu-nganha|Karla-nganha|Wangkaytari|Wangkaytara|Southern Wongkonguru,,759
k21-wanyjirra,Wanyjirra,Kimberley (WA),-18.105865666511,129.70591481233,Wanjdjirra|Gurinji|Wandjira|Wadshara|Manu|Manoo,,760
d21-wanyuparlku,Wanyuparlku,Darling (W NSW/SW Qld),-31.900964139867,142.34248476373,Paakantyi|Wandjiwalgu|Wanjiwalku|Kongait|Pernowie|Pernowrie|Pono|Tongaranka|Wandjiwalku|Wanjwalgu|Wanyabalku|Wanyuwalgu|Weyneubulkoo|Weynoubulkoo|Wongimalko|Wonipalku|Wonjimalku|Wanyubarlgu|Wanjubalgu,,761
e82-wapabara,Wapabara,SE Queensland,-23.191386570134,150.96684726462,,,762
w3-wardandi,Wardandi,SW WA / Pilbara,-33.856929424118,115.4378526273,"Wartanti|Doonin|Jabaru|Belliman|Dornderupwongy|Dunanwongi|Kardegur|Wadarndi|Wadjandi|Yabaroo|""Bunbury tribe""|Dardanup|Dordenup|""Geographe Bay|Vasse tribe""|Kaiali|Kardagur|Nghungar|Wa:dandi|Wadarandee|Wadarndee|Waddarndi|Wardandie|Warttandee",,763
y118-waribarra-mamu,Waribarra Mamu,Cape York & Torres Strait,-17.504781108732,145.77177644141,Dyirbal|Mamu|Wardibara|Dulgabara|Morruburra,,764
s1-warki,Warki,SE Australia,-35.460005005508,138.85094630192,"Ngarrindjeri|Jarildukald|Meintangk|Pirtulun|Ramindjeri|Tanganukald|Gorawalun|Koraulun|Korowalle|""Milang dialect"" Wakend|Warkend|Wargi|Wakend|Milang dialect",,765
c40-warnayaka,Warnayaka,Central Desert,-19.738704877106,130.7030689837,Wanayaga|Woneiga,,766
e2-warrimay,Warrimay,SE Queensland,-32.486841132412,151.99694638643,Warimi|Worimi|Gringai|Gadang|Kattang|Kutthung|Gutthan|Warrimee|Warrimi|Molo|Bahree|Karrapath|Carapath|Warrangine|Wannungine,,767
c42-warrmarla,Warrmarla,Central Desert,-20.509421177708,129.7478641491,Walmala|Warlmanpa|Warrmarrla,,768
w45-watjanmay,Watjanmay,SW WA / Pilbara,-30.429310013267,119.98744376942,Kalaamaya|Galamaia|Jabururru|Jawan|Kalamaia|Kelamai|Natingero|Takalako|Yabro,,769
w13-watjanti,Watjanti,SW WA / Pilbara,-28.100476255867,114.68795698007,Watchandi|Nhanta|Kalaamaya|Watjanmay|Eaw|Galamaia|Jabururru|Jawan|Kalamaia|Kelamai|Natingero|Takalako|Yabro|Wadjandi|Watchandie|Watjandi|Nanda|Wadyandi|Watjandee|Wattandee|Wattandi|Jau|Yau|Buluguda|Bulgulu|Tamala|Daguda,,770
k51-wawarl,Wawarl,Kimberley (WA),-18.270335061883,127.85010162062,,,771
c39-wawulya,Wawulya,Central Desert,-21.804710014586,130.04386839202,,,772
d20-wayilwan,Wayilwan,Darling (W NSW/SW Qld),-31.01810658386,148.02682045035,Wailwan|Ngiyarnbaa|Walywan|Wilwan|Wallwan|Wailwun|Wilawun|Weilwun|Waal won|Wile Wan|Wali|Waljwan|Ngiumba|Wahoon,,773
e80-wehlubal,Wehlubal,SE Queensland,-29.224425509969,152.55178022294,Baryulgil|Wiribi,,774
s33-weki-weki,Weki Weki,SE Australia,-35.03671570025,143.36223132433,Piangil|Biangil|Watiwati|Wathiwathi|Watthiwatthi|Wattewatte|Watty watty|Wotti wotti|Withaija|Wohdi Wohdi|Woani|Woonyi|Dacournditch,,775
c44-wenamba,Wenamba,Central Desert,-23.708424679344,128.74924157808,Wenanba|Wankawinan|Kalgonei|Wanudjara|Pintularapi|Mangawara|Kalguni|Widanda|Tjurti,,776
c36-western-mudburra,Western Mudburra,Central Desert,-16.767364036194,131.45455491844,Mudburra,,777
a60-widagari,Widagari,Western Desert (WA),-21.327989524911,120.63936664165,Widugari|Nyamal|Widagari/Witukari|Pundju|Witukari|Weedokarry|Weedookarry|Widagaree|Widakari|Wirdagari|Wirdakarri|Wirdugari|Njamal|Nyamel|Namal|Njalmal|Namel|Gnamo|Tjingkai Njamal|Ibarga|Ibarrga|Ibargo|Njamat|Wanbarda|Weedookary|Pundju Njamal|Pundu Namal,,778
a13-widi,Widi,Western Desert (WA),-28.826757573399,116.72152699866,Badimaya|Widimaya|Barimaia|Cheangwa|Jaburu|Minango|Minangu|Nanakardi|Nanakari|Nanakati|Nhanhakarti|Opee|Weeree|Wiri|Wirti|Wirtimaya|Witimay|Wirtimay|Wirdimay,,779
y46-wik-adinda,Wik Adinda,Cape York & Torres Strait,-13.492805339628,141.61080813005,Wik|Wikatinda|Wik Ompom|Wikampama|Wik Kalkan|Wik Ngathara|Wik Epa|Wik Meanha|Wikmean|Wiknatanja|Mimungkum|Wik Mungkana|Wiknantjara|Adinda|Atinda|Ia:d|Wik Tinda,,780
y51-wik-ngatharr,Wik Ngatharr,Cape York & Torres Strait,-13.753871964313,141.60793418987,Wik Alken|Wikalkan|Wik Ngatharra|Wik|Wik Ngathara|Wikatinda|Wik Ompom|Wikampama|Wik Kalkan|Wik Epa|Wik Meanha|Wikmean|Wiknatanja|Mimungkum|Wik Mungkana|Wiknantjara|Algan|Alkan|Charra|Galan|Kalkin|Natara|Ngadaara|Ngadara|WikNgadara|Wik algan|Wik kalkin|Wik nätara|Wik ngatara|Wikkolon|Wooli|Wik Ngathar|Wik Alkanha,,781
n99-wilingura,Wilingura,Top End & Arnhem (NT),-15.708561929459,135.93068308194,Alawa|Leewillungara|Leewillungarra|Wilanggara|Wilinggura|Willangan|Willngura|Willongera|Wilungwara|Wilangarra,,782
w7-wilman,Wilman,SW WA / Pilbara,-33.14304707052,117.12823183806,Nyungar|Wilmen|Wiilman|Wheelman|Wilmun|Jaburu|Jabururu|Weal|Weel|Weelabandi|Weil|Will,,783
d16-wilyakali,Wilyakali,Darling (W NSW/SW Qld),-31.948011370457,140.99018829939,Paakantyi|Darling|Wiljali|Wiljagali|Willoo|Bo arli|Bulali,,784
a20-wilyara,Wilyara,Western Desert (WA),-26.799611608385,120.41568813065,Wiijara,,785
y23-wimaranga,Wimaranga,Cape York & Torres Strait,-12.379877148501,141.68674063375,Wimarangga|Jupangati|Yuupngati|Yupangati|Yupungati|Yupnget|Yupun gatti|Yopngadi|Nggerikudi|Nggirikudi|Ngerikudi|Nigger ikudi|Ra:kudi|Angadimi|Angutimi|Batjana|Mbatyana|Ba:tyana|Wimarango|Wimmarango,,786
k56-winjarumi,Winjarumi,Kimberley (WA),-15.302436425011,124.25940097655,Windjarumi|Djaruma,,787
a49-wirdinya,Wirdinya,Western Desert (WA),-23.83364083433,120.4708263347,Wawula|Wirdinja|Wardal|Jabura|Mardo|Woordinya|Woordunya,,788
a82-wirdjaragandja,Wirdjaragandja,Western Desert (WA),-26.304879382631,131.91107607403,Wirdjabaganja|Wi:rtjapakandja,,789
e57-wiri,Wiri,SE Queensland,-21.298575220693,148.70378164891,Wirri|Widi|Biri|Biria|Gongolo|Wierdi|Wirdi|Witi,,790
d28-wiriyaraay,Wiriyaraay,Darling (W NSW/SW Qld),-29.112870825158,150.62140940021,Wirayaraay|Wiriwiri|Kamilaroi|Weraerai|Euahlayi|Gamilaroi|Guyinbaray|Juwalarai|Ualarai|Walarai|Wirajarai|Wirraiyarrai|Wirriyaraay|Wiraiarai|Weraiari|Wirri Wirri|Wirraarai|Warlarai|Wolroi|Wolleri|Waho lari|Wolaroo|Walari|Wolaroi|Woo laroi|Ginniebal|Mooran Mooran,,791
s80-wirngilgnad-dhalinanong,Wirngilgnad Dhalinanong,SE Australia,-38.488177395757,143.02113799013,Wirngnilgnad dhalinanong|Wirngill gnatt tallinanong,,792
d66-wirraay-wirraay,Wirraay-wirraay,Darling (W NSW/SW Qld),-28.219526919058,148.19709698836,Wirayaraay|Wiriwiri|Weraerai|Wirraiarai|Wiraiarai|Weraiari|Wirri Wirri|Wirraarai|Warlarai|Wolroi|Wolleri|Waho lari|Wolaroo|Walarai|Juwalarai|Walari|Wolaroi|Woo laroi|Ginniebal|Mooran Mooran,,793
d65-wirraayaraay,Wirraayaraay,Darling (W NSW/SW Qld),-32.098396244094,148.5865299881,Wiraiari|Weraerai|Wiraiarai|Weraiari|Wirri Wirri|Wirraarai|Warlarai|Wolroi|Wolleri|Waho lari|Wolaroo|Walarai|Juwalarai|Walari|Wolaroi|Woo laroi|Ginniebal|Mooran Mooran,,794
a94-witjaari,Witjaari,Western Desert (WA),-31.7559692038,116.21005237003,Whadjuk|Wadjuk|Wadjug|Whajook|Witja:ri|Wadjup|Juadjuk|Yooard|Yooadda|Minaln junga:|Minnal Yungar|Derbal|Karakata|Karrakatta|Ilakuri wongi,,795
e15-1-wiyabal,Wiyabal,SE Queensland,-28.732615276778,153.23610975968,,,796
e16-wiyabal,Wiyabal,SE Queensland,-29.308028778101,152.22822492229,Wudjeebal|Buggula|Noowidal|Nowgyjul|Waibra|Wailbra|Watchee|Watji|Widjabal|Widje|Wijabal|Wuje|Wudjebal,,797
k26-wolyamidi,Wolyamidi,Kimberley (WA),-15.636884022902,127.36442252052,Ngarinyin|Woljamidi|Woljamiri|Molyamidi|Kuluwara|Kulu waran|Guluwarin|Kolaia|Arawari|Arawodi|Yamandil,,798
s63-wonnarua-wanaruah,Wonnarua / Wanaruah,SE Australia,-32.239557993301,150.92482913718,Wonarua|Awabakal|Wanarua|Wonnuaruah|Wannerawa|Wonnah Kuah|Wonnarua|Wanaruah,,799
k43-worla,Worla,Kimberley (WA),-16.427686187055,127.21894002101,Waladja|Ngarinyin|Andajin|Ola|Walajangarri|Ngaiangari|Ngalangari|Ngarangari|Oladjau|Waladjangari|Walandjari|Wardia|Waringari|Wo:la|Woladjangari|Wolmardai|Woolaja|Wula|Wulu,,800
s88-wotjobaluk,Wotjobaluk,SE Australia,-35.724061376745,142.99956321435,Wutjabulak|Wudjubalug|Wotjoballuk|Wotjoballaiuk|Wotjoballuck|Guli ballaiuk|Wutyuballeak tribes|Wuttyubullak|Wuttyabullak|Wotjo|Wotjobolak|Wotjobalek|Wutjubaluk|Wotjo ba laiuruk|Wattyabullak|Woychibirik|Woitu bullar|Wotjobuluk|Watjo|Wudjubaluk|Wotjobalak|Wergaia|Wuttyuballeak|Buibatjali|buibaty alli|Tjatijala|Tyatty alla|Djadjala|Iyattyala|Kurm me lak|Gourrbaluk|Gnallba gootchyourl|Malikun ditj|Malleegunditch,,801
w8-wudjari,Wudjari,SW WA / Pilbara,-33.667079883764,120.59190956003,Nyungar|Wutjari|Nyunga  Daran,,802
s81-wulluwurrung,Wulluwurrung,SE Australia,-37.843211116013,141.63423301855,Wol|low|wer|to|ro|Wal|lo|er|Wollorerer|Wol lowen natives|Wol lore rer natives|lore|rer|Glenelg blacks|Wallowerer|Wool ler ware rong|Wol lore|conedeet|Woolowerong konedeet|Woolowero|Wuluwurru|Wulu wuru|Wuluwwui|Mooloo woorong|Mooko woorong|Wullu Wurrung/Wullu wurru,,803
n32-wulwulam,Wulwulam,Top End & Arnhem (NT),-13.641713801431,132.05463210846,Beriguruk|Aggradundi|Aggrakundi|Agigondin|Agikwala|Agiqwolla|Agiwallem|Agoguila|Agrakundi|Agrikondi|Aquguila|Awinmil|Awinmul|Awinnmull|Giyuk|Oolawunga|Oolwunga|Peron Island|Wia willam|Wilwangga|Wolna|Wolonga|Wolwanga|Wolwongga|Woolwonga|Wulna|Wulnar|Wulwanga|Wulwonga|Wulwullam|Wuna|Wailwullam,,804
g16-1-wunumara,Wunumara,Gulf Country,-20.913112577322,141.8532552202,Maykulan|Wunamara|Oonoomurra|Wanamara|Quippen bura|Unamara|Woonamurra|Woonomurra|Wunamora,,805
y66-wurangung,Wurangung,Cape York & Torres Strait,-14.599940416283,143.56687742479,Cocobathan|Jeteneru|Yadaneru|Ompindamo,,806
n181-wurdang,Wurdang,Top End & Arnhem (NT),-11.287065943632,131.92353745375,,,807
c37-wurlayi,Wurlayi,Central Desert,-16.341585810998,129.64782407529,Gurinji,,808
y8-yadhaykenu,Yadhaykenu,Cape York & Torres Strait,-11.483775966647,142.72575158749,Yadhaigana|Djagaraga|Gumakudin|Jadaikana|Ynduyamu|Yaraidyana|Yathaikeno|Galaigan|Induyames|Induyamo|Jadhaigana|Jaraidjana|Jathaikana|Jathaikeno|Uathaikama|Unduyarm|Yadaigan|Yadaikanu|Yagulles|Yaldaigan|Yandigan|Yaraidyena|Yaraikana|Yaraikanna|Yaraikkanna|Yarakino|Yardaikan|Yardigan|Yarudolaiga|Yarudolaigas|Yathaikano|Yathaikana|Yadhaikana,,809
l7-yadliawara,Yadliawara,Lake Eyre / Central SA,-31.09778577284,139.80407621017,Yardliyawara|Adnyamathanha|Jadliaura|Adnjamathanha|Ngudlawara|Wailpi|Walypi|Aluri|Alury|Arabatura|Arkaba tura|Eura|Jadlijawara|Jadloori|Wonoka|Yadliaura|Yadlikowera|Yadliyawarra|Yadlouri|Yaldikowera|Yadliura|Yardliwarra|Yardliyawarra,,810
